,date,symbol,open,close,low,high,volume
702983,2015-10-28,AMZN,612.299988,617.099976,609.5,617.22998,3926200
703481,2015-10-29,AMZN,617.700012,626.549988,615.390015,627.539978,3896000
703979,2015-10-30,AMZN,626.01001,625.900024,625.280029,630.719971,3874400
704477,2015-11-02,AMZN,627.130005,628.349976,620.409973,628.630005,2816500
704975,2015-11-03,AMZN,629.530029,625.309998,622,629.890015,3246900
705473,2015-11-04,AMZN,627.76001,640.950012,627.349976,645.929993,4840500
705971,2015-11-05,AMZN,647.099976,655.650024,643.090027,657,4723800
706469,2015-11-06,AMZN,655,659.369995,652,662.26001,4092200
706967,2015-11-09,AMZN,658.650024,655.48999,647.849976,661.960022,4048800
707465,2015-11-10,AMZN,651.01001,659.679993,647.26001,660,3489500
707963,2015-11-11,AMZN,663.25,673.25,663.25,675.960022,5387300
708461,2015-11-12,AMZN,673,665.599976,664.219971,675.640015,4284700
708959,2015-11-13,AMZN,663.570007,642.349976,640.450012,667,6261100
709457,2015-11-16,AMZN,640.919983,647.809998,622.289978,649.98999,7435900
709956,2015-11-17,AMZN,650.650024,643.299988,641,653.25,4320200
710455,2015-11-18,AMZN,646.51001,663.539978,646.369995,664.880005,4469800
710954,2015-11-19,AMZN,664.98999,661.27002,659,672.859985,4705200
711453,2015-11-20,AMZN,667.940002,668.450012,657.570007,668.869995,3896100
711952,2015-11-23,AMZN,671.5,678.98999,670.119995,682.77002,4385100
712451,2015-11-24,AMZN,674.140015,671.150024,661.210022,675.799988,4543400
712950,2015-11-25,AMZN,675,675.340027,671.23999,679.700012,2697900
713449,2015-11-27,AMZN,680.799988,673.26001,672.099976,680.98999,1966800
713948,2015-11-30,AMZN,675.900024,664.799988,664.599976,681.289978,5693200
714447,2015-12-01,AMZN,673.75,679.059998,667.859985,681,4751200
714946,2015-12-02,AMZN,681,676.01001,674.25,684.820007,4273500
715445,2015-12-03,AMZN,679.440002,666.25,661.47998,682.789978,5064700
715944,2015-12-04,AMZN,666,672.640015,661.400024,674.780029,4534800
716443,2015-12-07,AMZN,674.73999,669.830017,660.5,675.460022,3732800
716942,2015-12-08,AMZN,663.130005,677.330017,659.789978,679.98999,3651900
717441,2015-12-09,AMZN,678,664.789978,655.679993,679,5158200
717940,2015-12-10,AMZN,665.590027,662.320007,659.559998,668.530029,3440200
718439,2015-12-11,AMZN,651.22998,640.150024,639.619995,657.880005,5474400
718938,2015-12-14,AMZN,641.75,657.909973,635.27002,658.590027,4329700
719437,2015-12-15,AMZN,665.030029,658.640015,657.349976,671.5,4753400
719936,2015-12-16,AMZN,663.559998,675.77002,659.320007,677.349976,3964500
720435,2015-12-17,AMZN,680,670.650024,670.650024,682.5,3681600
720934,2015-12-18,AMZN,668.650024,664.140015,664.130005,676.840027,6841300
721433,2015-12-21,AMZN,668.5,664.51001,658.929993,669.900024,3250900
721932,2015-12-22,AMZN,666.830017,663.150024,659.26001,668.48999,2667800
722431,2015-12-23,AMZN,666.5,663.700012,656.630005,666.599976,2722900
722930,2015-12-24,AMZN,663.349976,662.789978,660.599976,664.679993,1091200
723429,2015-12-28,AMZN,665.559998,675.200012,665.5,675.5,3783600
723928,2015-12-29,AMZN,677.97998,693.969971,677.890015,696.440002,5735000
724427,2015-12-30,AMZN,691.890015,689.070007,686.380005,695.48999,3519000
724926,2015-12-31,AMZN,686.080017,675.890015,675.890015,687.75,3718200
725425,2016-01-04,AMZN,656.289978,636.98999,627.51001,657.719971,9314500
725924,2016-01-05,AMZN,646.859985,633.789978,627.650024,646.909973,5822600
726423,2016-01-06,AMZN,622,632.650024,620.309998,639.789978,5329200
726922,2016-01-07,AMZN,621.799988,607.940002,605.210022,630,7074900
727421,2016-01-08,AMZN,619.659973,607.049988,606,624.140015,5512900
727920,2016-01-11,AMZN,612.47998,617.73999,598.570007,619.849976,4891600
728419,2016-01-12,AMZN,625.25,617.890015,612.23999,625.98999,4724100
728918,2016-01-13,AMZN,620.880005,581.809998,579.159973,620.880005,7655200
729417,2016-01-14,AMZN,580.25,593,569.880005,602.25,7238000
729916,2016-01-15,AMZN,572.23999,570.179993,565.299988,584.619995,7754500
730415,2016-01-19,AMZN,577.090027,574.47998,566.450012,584,4807200
730914,2016-01-20,AMZN,564.359985,571.77002,547.179993,578.450012,7966400
731413,2016-01-21,AMZN,573.580017,575.02002,568.219971,588.809998,4952200
731912,2016-01-22,AMZN,588.72998,596.380005,584.109985,600.099976,5120100
732411,2016-01-25,AMZN,597.98999,596.530029,594.559998,608.5,4396100
732910,2016-01-26,AMZN,603.450012,601.25,590.380005,604.5,3765700
733409,2016-01-27,AMZN,601.98999,583.349976,578.780029,603.390015,5152900
733908,2016-01-28,AMZN,608.369995,635.349976,597.549988,638.059998,14015200
734407,2016-01-29,AMZN,571.97998,587,570,593,14677600
734906,2016-02-01,AMZN,578.150024,574.809998,570.309998,581.799988,6355100
735405,2016-02-02,AMZN,570,552.099976,550.090027,571.559998,6312000
735904,2016-02-03,AMZN,553.5,531.070007,521.900024,556,10048700
736403,2016-02-04,AMZN,525,536.26001,519.219971,538.98999,6199100
736902,2016-02-05,AMZN,529.280029,502.130005,499.190002,529.450012,9708900
737401,2016-02-08,AMZN,486.470001,488.100006,475.209991,493.5,9825500
737900,2016-02-09,AMZN,478.01001,482.070007,474,498.380005,7077900
738399,2016-02-10,AMZN,491.76001,490.480011,486,504.660004,6786200
738898,2016-02-11,AMZN,491.170013,503.820007,484,509.299988,7397400
739397,2016-02-12,AMZN,510.700012,507.079987,501.48999,516.75,5384800
739896,2016-02-16,AMZN,519.47998,521.099976,511.660004,524.450012,5118500
740395,2016-02-17,AMZN,528.73999,534.099976,519.390015,537.47998,4824000
740894,2016-02-18,AMZN,541.190002,525,523.72998,541.200012,4735000
741393,2016-02-19,AMZN,520.710022,534.900024,515.349976,535.950012,4974700
741892,2016-02-22,AMZN,542.200012,559.5,541.080017,560.650024,5566600
742391,2016-02-23,AMZN,555.549988,552.940002,545.330017,556.909973,4050800
742890,2016-02-24,AMZN,545.75,554.039978,533.150024,554.27002,6231700
743389,2016-02-25,AMZN,555.52002,555.150024,545.289978,559.390015,4525500
743888,2016-02-26,AMZN,560.119995,555.22998,553.169983,562.5,4877000
744387,2016-02-29,AMZN,554,552.52002,552.51001,564.809998,4145400
744886,2016-03-01,AMZN,556.289978,579.039978,556,579.25,5038500
745385,2016-03-02,AMZN,581.75,580.210022,573.700012,585,4582200
745884,2016-03-03,AMZN,577.960022,577.48999,573.109985,579.869995,2741300
746383,2016-03-04,AMZN,581.070007,575.140015,571.070007,581.400024,3416500
746882,2016-03-07,AMZN,573.539978,562.799988,555.549988,573.630005,4926900
747381,2016-03-08,AMZN,557.869995,560.26001,554.73999,571.349976,4730000
747880,2016-03-09,AMZN,559.559998,559.469971,550.130005,560.349976,4377300
748379,2016-03-10,AMZN,566.73999,558.929993,547.900024,567,3919900
748878,2016-03-11,AMZN,566.950012,569.609985,562.72998,570.059998,3771300
749377,2016-03-14,AMZN,567,573.369995,563.049988,576.890015,3454200
749876,2016-03-15,AMZN,571,577.02002,567,581.52002,3876800
750375,2016-03-16,AMZN,576.640015,574.27002,571.140015,581.320007,3537700
750874,2016-03-17,AMZN,569.51001,559.440002,555.01001,571.400024,5928100
751373,2016-03-18,AMZN,560.940002,552.080017,546.090027,562.330017,7296900
751872,2016-03-21,AMZN,548.909973,553.97998,538.580017,555.23999,5155700
752371,2016-03-22,AMZN,545.109985,560.47998,545.049988,562.76001,4000600
752870,2016-03-23,AMZN,561,569.630005,558.099976,572.47998,3983700
753369,2016-03-24,AMZN,567.109985,582.950012,567.080017,583.549988,5185500
753868,2016-03-28,AMZN,584.400024,579.869995,575.559998,584.75,3121500
754367,2016-03-29,AMZN,580.150024,593.859985,576.5,595.849976,4392600
754866,2016-03-30,AMZN,596.710022,598.690002,595,603.23999,3890500
755365,2016-03-31,AMZN,599.280029,593.640015,592.210022,600.75,2681800
755864,2016-04-01,AMZN,590.48999,598.5,588.299988,599.030029,2917400
756363,2016-04-04,AMZN,599,593.190002,590.549988,599.5,2470800
756862,2016-04-05,AMZN,590.77002,586.140015,585.25,593.469971,2308900
757361,2016-04-06,AMZN,587.52002,602.080017,587.5,602.390015,2849900
757860,2016-04-07,AMZN,598.76001,591.429993,589.080017,599.599976,3189000
758359,2016-04-08,AMZN,594.320007,594.599976,589,597.859985,2591900
758858,2016-04-11,AMZN,596.140015,595.929993,594.909973,604,2704300
759357,2016-04-12,AMZN,598.400024,603.169983,592.309998,604.059998,2641100
759856,2016-04-13,AMZN,607.679993,614.820007,605.289978,616.809998,4228300
760355,2016-04-14,AMZN,615.070007,620.75,615.070007,624.380005,3512100
760854,2016-04-15,AMZN,621.919983,625.890015,618.109985,626.77002,2887700
761353,2016-04-18,AMZN,625.349976,635.349976,624.960022,637.640015,4336400
761852,2016-04-19,AMZN,637.140015,627.900024,620.799988,638.01001,4055900
762351,2016-04-20,AMZN,630,632.98999,623,636.549988,2609400
762850,2016-04-21,AMZN,631,631,628.5,637.820007,2596300
763349,2016-04-22,AMZN,624.469971,620.5,611.559998,628.25,5083900
763848,2016-04-25,AMZN,616.609985,626.200012,616.25,626.97998,2682900
764347,2016-04-26,AMZN,626.169983,616.880005,614.880005,626.75,2521400
764846,2016-04-27,AMZN,611.799988,606.570007,601.280029,615.950012,4068800
765345,2016-04-28,AMZN,615.539978,602,599.200012,626.799988,7872600
765844,2016-04-29,AMZN,666,659.590027,654,669.97998,10310700
766343,2016-05-02,AMZN,663.919983,683.849976,662.030029,685.5,6578500
766842,2016-05-03,AMZN,677.359985,671.320007,670.429993,680.299988,4923400
767341,2016-05-04,AMZN,662.590027,670.900024,662.140015,674,4635500
767840,2016-05-05,AMZN,673.309998,659.090027,656,676.48999,4884100
768339,2016-05-06,AMZN,656.049988,673.950012,656.01001,676.950012,4347200
768838,2016-05-09,AMZN,673.950012,679.75,671.409973,686.97998,3982200
769337,2016-05-10,AMZN,694,703.070007,693.5,704.549988,6105600
769836,2016-05-11,AMZN,705.789978,713.22998,701.650024,719,7338200
770335,2016-05-12,AMZN,717.380005,717.929993,711.51001,722.450012,5048200
770834,2016-05-13,AMZN,714.640015,709.919983,706.51001,719.25,4763400
771333,2016-05-16,AMZN,710.130005,710.659973,700.280029,713.25,5432900
771832,2016-05-17,AMZN,709.900024,695.27002,693.909973,714.469971,5121400
772331,2016-05-18,AMZN,689.559998,697.450012,688.76001,702.539978,4283200
772830,2016-05-19,AMZN,691.880005,698.52002,689.559998,699.400024,3025600
773329,2016-05-20,AMZN,701.049988,702.799988,700,707.23999,2916200
773828,2016-05-23,AMZN,704.25,696.75,696.419983,706,2595100
774327,2016-05-24,AMZN,698.01001,704.200012,698,707.5,3033800
774826,2016-05-25,AMZN,708,708.349976,705.52002,710.859985,3267700
775325,2016-05-26,AMZN,708.330017,714.909973,707.289978,715,2446700
775824,2016-05-27,AMZN,715,712.23999,711.099976,716.599976,2246400
776323,2016-05-31,AMZN,712.330017,722.789978,711.320007,724.22998,3618300
776822,2016-06-01,AMZN,720.900024,719.440002,718.219971,726.429993,3263100
777321,2016-06-02,AMZN,720.969971,728.23999,715.5,728.280029,3026600
777820,2016-06-03,AMZN,726.73999,725.539978,718.429993,727,3367300
778319,2016-06-06,AMZN,726.5,726.72998,724.419983,731.5,2704800
778818,2016-06-07,AMZN,729.890015,723.73999,720.549988,730,2732500
779317,2016-06-08,AMZN,726.400024,726.640015,721.599976,729.419983,2223400
779816,2016-06-09,AMZN,723.099976,727.650024,722.299988,728.909973,2170300
780315,2016-06-10,AMZN,722.349976,717.909973,714.210022,724.97998,3425700
780814,2016-06-13,AMZN,714.01001,715.23999,711.159973,721.98999,3352200
781313,2016-06-14,AMZN,712.330017,719.299988,712.27002,720.809998,2506900
781812,2016-06-15,AMZN,722,714.26001,713.349976,722.559998,2709400
782311,2016-06-16,AMZN,712.049988,717.51001,705.299988,718,3098000
782810,2016-06-17,AMZN,718.190002,706.390015,699.179993,718.200012,5897800
783309,2016-06-20,AMZN,713.5,714.01001,710.809998,721.309998,3677200
783808,2016-06-21,AMZN,715.719971,715.820007,712.719971,718.400024,2137500
784307,2016-06-22,AMZN,716.580017,710.599976,707.570007,717,2260500
784806,2016-06-23,AMZN,715.5,722.080017,712.5,722.119995,2825000
785305,2016-06-24,AMZN,693,698.960022,692.200012,712.530029,7632500
785804,2016-06-27,AMZN,692.01001,691.359985,682.119995,696.820007,5568000
786303,2016-06-28,AMZN,700,707.950012,698.169983,708,4037000
786802,2016-06-29,AMZN,715.75,715.599976,713.539978,719.5,3070100
787301,2016-06-30,AMZN,717.200012,715.619995,712.539978,719.369995,2855100
787800,2016-07-01,AMZN,717.320007,725.679993,716.539978,728,2920400
788299,2016-07-05,AMZN,722.799988,728.099976,719.609985,729.559998,2431400
788799,2016-07-06,AMZN,725.710022,737.609985,722.580017,737.77002,3938200
789299,2016-07-07,AMZN,739.330017,736.570007,731.630005,739.549988,2945800
789799,2016-07-08,AMZN,740.140015,745.809998,738,746.099976,3429200
790299,2016-07-11,AMZN,750,753.780029,747,755.900024,3195300
790799,2016-07-12,AMZN,756.859985,748.210022,740.330017,757.340027,5623700
791299,2016-07-13,AMZN,746.76001,742.630005,741.25,756.869995,4142300
791799,2016-07-14,AMZN,748.859985,741.200012,739.02002,749.039978,2390500
792299,2016-07-15,AMZN,746.549988,735.440002,734.049988,746.549988,3121400
792799,2016-07-18,AMZN,735.48999,736.070007,728.719971,741.599976,2954900
793299,2016-07-19,AMZN,732.5,739.950012,732.309998,743.330017,2216800
793799,2016-07-20,AMZN,744,745.719971,740.700012,746.25,2214000
794299,2016-07-21,AMZN,747.5,744.429993,742.789978,749.359985,2317100
794799,2016-07-22,AMZN,747.789978,744.859985,743.530029,751.280029,2277700
795299,2016-07-25,AMZN,746.549988,739.609985,735.349976,748.5,2679300
795799,2016-07-26,AMZN,742.710022,735.590027,732.75,743.130005,2529700
796299,2016-07-27,AMZN,737.969971,736.669983,733.859985,740.940002,2913100
796799,2016-07-28,AMZN,745.97998,752.609985,739.700012,753.359985,7617600
797299,2016-07-29,AMZN,765,758.809998,755,766,6777100
797799,2016-08-01,AMZN,759.869995,767.73999,757.059998,770.5,3578200
798299,2016-08-02,AMZN,763.809998,760.580017,757.02002,765.01001,3603300
798799,2016-08-03,AMZN,757.059998,754.640015,752.25,758.890015,3581500
799299,2016-08-04,AMZN,753.700012,760.77002,750.349976,765,3178200
799799,2016-08-05,AMZN,764.809998,765.97998,763.090027,768.469971,2704400
800299,2016-08-08,AMZN,766.809998,766.559998,761.02002,767,1986300
800799,2016-08-09,AMZN,767.390015,768.309998,766.900024,772.599976,1876100
801299,2016-08-10,AMZN,769.799988,768.559998,766.190002,772.099976,1604300
801799,2016-08-11,AMZN,769.940002,771.23999,769.119995,773.75,2019700
802299,2016-08-12,AMZN,768.460022,772.559998,768.419983,773.150024,1563300
802799,2016-08-15,AMZN,771.900024,768.48999,767.710022,772.039978,2118500
803299,2016-08-16,AMZN,768.619995,764.039978,763.820007,768.72998,1604600
803799,2016-08-17,AMZN,764.409973,764.630005,759.200012,765.219971,1891100
804299,2016-08-18,AMZN,764,764.460022,760.599976,765.169983,1458800
804799,2016-08-19,AMZN,761.900024,757.309998,756.890015,762.48999,2343200
805299,2016-08-22,AMZN,757.5,759.47998,752.099976,759.849976,1679300
805799,2016-08-23,AMZN,763.309998,762.450012,761,764.700012,1524100
806299,2016-08-24,AMZN,763,757.25,755.359985,763.409973,1744100
806799,2016-08-25,AMZN,756,759.219971,754.73999,760.559998,1623000
807299,2016-08-26,AMZN,760.049988,769,759.799988,770,2776800
807799,2016-08-29,AMZN,768.719971,771.289978,768.599976,774.97998,2198600
808299,2016-08-30,AMZN,771.049988,767.580017,765.559998,771.840027,1709200
808799,2016-08-31,AMZN,766.599976,769.159973,764,769.640015,1633800
809299,2016-09-01,AMZN,770.900024,770.619995,766.75,772.039978,1792300
809799,2016-09-02,AMZN,774.109985,772.440002,771.700012,776,2181800
810299,2016-09-06,AMZN,774.039978,788.869995,770.219971,789.47998,3719800
810799,2016-09-07,AMZN,789.530029,784.47998,784.330017,790.789978,2424600
811299,2016-09-08,AMZN,783.890015,784.059998,781.440002,786.5,2030500
811799,2016-09-09,AMZN,779.359985,760.140015,760.109985,781,4257300
812299,2016-09-12,AMZN,757.349976,771.48999,756,772.659973,3124700
812799,2016-09-13,AMZN,768.77002,761.01001,759.049988,769.890015,3117200
813299,2016-09-14,AMZN,762.200012,761.090027,758.849976,767.5,2523000
813799,2016-09-15,AMZN,762,769.690002,757.580017,770.869995,3034000
814299,2016-09-16,AMZN,773.280029,778.52002,771.659973,780.460022,5499200
814799,2016-09-19,AMZN,779.969971,775.099976,771,781.940002,2297200
815299,2016-09-20,AMZN,776,780.219971,776,781.369995,1937200
815799,2016-09-21,AMZN,783.25,789.73999,779.01001,790.690002,2718600
816299,2016-09-22,AMZN,794.27002,804.700012,794.27002,805.890015,4078900
816799,2016-09-23,AMZN,803.130005,805.75,802.119995,807.75,2353500
817299,2016-09-26,AMZN,801.799988,799.159973,797.150024,805.929993,2651400
817799,2016-09-27,AMZN,801.849976,816.109985,801.109985,816.640015,3819600
818299,2016-09-28,AMZN,818,828.719971,817.030029,830.140015,4422100
818799,2016-09-29,AMZN,828.26001,829.049988,824.630005,837.5,4922200
819299,2016-09-30,AMZN,832.609985,837.309998,832.400024,839.950012,4430600
819799,2016-10-03,AMZN,836,836.73999,831.25,839.859985,2769400
820299,2016-10-04,AMZN,840.909973,834.030029,830.26001,842.369995,2950300
820799,2016-10-05,AMZN,838,844.359985,836.119995,845.669983,3469100
821299,2016-10-06,AMZN,843.700012,841.659973,840.599976,847.210022,2684000
821799,2016-10-07,AMZN,845.789978,839.429993,837.450012,845.950012,2426200
822299,2016-10-10,AMZN,843.25,841.710022,840.27002,845.200012,1827100
822799,2016-10-11,AMZN,841.02002,831,828.349976,841.289978,3588200
823299,2016-10-12,AMZN,834,834.090027,830.099976,837.669983,2380400
823799,2016-10-13,AMZN,829,829.280029,821.210022,831.799988,3091400
824299,2016-10-14,AMZN,835.080017,822.960022,822.960022,835.73999,2999800
824799,2016-10-17,AMZN,821.5,812.950012,811.679993,822,3361500
825299,2016-10-18,AMZN,822.109985,817.650024,815.02002,823.26001,2512500
825799,2016-10-19,AMZN,820.400024,817.690002,815.169983,820.669983,2090700
826299,2016-10-20,AMZN,813.98999,810.320007,803.099976,815.710022,3152000
826799,2016-10-21,AMZN,809.359985,818.98999,809,819.419983,2793000
827299,2016-10-24,AMZN,824.950012,838.090027,822.210022,838.299988,4060900
827799,2016-10-25,AMZN,839.299988,835.179993,833.219971,843.090027,3248400
828299,2016-10-26,AMZN,832.76001,822.590027,820,833.440002,3998100
828799,2016-10-27,AMZN,831.23999,818.359985,815.429993,831.719971,7406400
829299,2016-10-28,AMZN,782,776.320007,774.609985,789.48999,10841100
829799,2016-10-31,AMZN,781.030029,789.820007,780.109985,793.700012,5413300
830299,2016-11-01,AMZN,799,785.409973,776.710022,800.840027,5305400
830799,2016-11-02,AMZN,783.929993,765.559998,763.549988,784.75,5026500
831299,2016-11-03,AMZN,765.049988,767.030029,764,777,3872500
831799,2016-11-04,AMZN,762.789978,755.049988,753.22998,766,5122100
832299,2016-11-07,AMZN,771.640015,784.929993,770.940002,787.72998,5984400
832799,2016-11-08,AMZN,784.969971,787.75,779.099976,791.73999,3373300
833299,2016-11-09,AMZN,764,771.880005,760.090027,777.5,8550400
833799,2016-11-10,AMZN,778.809998,742.380005,717.700012,778.830017,12742300
834299,2016-11-11,AMZN,735.72998,739.01001,728.900024,743.26001,6594400
834799,2016-11-14,AMZN,745.51001,719.070007,710.099976,746,7283200
835299,2016-11-15,AMZN,730,743.23999,725.98999,746.780029,6744600
835799,2016-11-16,AMZN,739.880005,746.48999,735.609985,749.869995,3601400
836299,2016-11-17,AMZN,749.320007,756.400024,748,757.5,3651300
836799,2016-11-18,AMZN,761,760.159973,757.640015,767.73999,4301300
837299,2016-11-21,AMZN,766,780,765.109985,780.349976,4595600
837799,2016-11-22,AMZN,788.169983,785.330017,781,792.400024,5304900
838299,2016-11-23,AMZN,781.72998,780.119995,773.119995,781.75,3522500
838799,2016-11-25,AMZN,786.5,780.369995,777.900024,786.75,1832300
839299,2016-11-28,AMZN,776.98999,766.77002,764.23999,777,4380900
839799,2016-11-29,AMZN,768,762.52002,761.320007,769.890015,3266500
840299,2016-11-30,AMZN,762,750.570007,750.25,768.090027,4580100
840799,2016-12-01,AMZN,752.409973,743.650024,738.030029,753.369995,4626500
841299,2016-12-02,AMZN,743.400024,740.340027,736.700012,748.48999,3499200
841799,2016-12-05,AMZN,745,759.359985,742,761.48999,4298200
842299,2016-12-06,AMZN,763.98999,764.719971,757.25,768.23999,3788300
842799,2016-12-07,AMZN,764.549988,770.419983,755.820007,770.419983,3655300
843299,2016-12-08,AMZN,771.869995,767.330017,765.190002,773.789978,3185700
843799,2016-12-09,AMZN,770,768.659973,765.340027,770.25,2458800
844299,2016-12-12,AMZN,766.400024,760.119995,757.200012,766.890015,2956900
844799,2016-12-13,AMZN,764.960022,774.340027,762,782.460022,5244700
845299,2016-12-14,AMZN,778.25,768.820007,762.809998,780.859985,5406500
845799,2016-12-15,AMZN,766.280029,761,760.309998,769.099976,3794200
846299,2016-12-16,AMZN,765,757.77002,754,765.130005,4828700
846799,2016-12-19,AMZN,758.890015,766,756.159973,770.5,3103200
847299,2016-12-20,AMZN,768.650024,771.219971,767.710022,774.390015,2667900
847799,2016-12-21,AMZN,770,770.599976,765.700012,771.219971,2040400
848299,2016-12-22,AMZN,768.119995,766.340027,763.02002,771.210022,2518300
848799,2016-12-23,AMZN,764.549988,760.590027,757.98999,766.5,1976900
849299,2016-12-27,AMZN,763.400024,771.400024,761.200012,774.650024,2627400
849799,2016-12-28,AMZN,776.25,772.130005,770.5,780,3279100
850299,2016-12-29,AMZN,772.400024,765.150024,760.849976,773.400024,3153500
850799,2016-12-30,AMZN,766.469971,749.869995,748.280029,767.400024,4125300
0,2017-01-03,,757.92,753.67,747.7,758.7595,3519877
1,2017-01-04,,758.39,757.18,754.2,759.68,2505296
2,2017-01-05,,761.55,780.45,760.2557,782.3999,5820195
3,2017-01-06,,782.36,795.99,778.48,799.44,5981169
4,2017-01-09,,798,796.92,791.77,801.7742,3442864
5,2017-01-10,,796.6,795.9,789.5434,798,2557640
6,2017-01-11,,793.66,799.02,789.51,799.5,2986267
7,2017-01-12,,800.31,813.64,799.5,814.13,4865798
8,2017-01-13,,814.32,817.14,811.4,821.65,3777135
9,2017-01-17,,815.7,809.72,803.44,816,3668111
10,2017-01-18,,809.5,807.48,804.27,811.73,2344879
11,2017-01-19,,810,809.04,807.32,813.51,2529569
12,2017-01-20,,815.28,808.33,806.26,816.02,3373183
13,2017-01-23,,806.8,817.88,805.08,818.5,2794228
14,2017-01-24,,822,822.44,814.5,823.99,2967753
15,2017-01-25,,825.79,836.52,825.288,837.4183,3931475
16,2017-01-26,,835.53,839.15,833,843.84,3571395
17,2017-01-27,,839,835.77,829.44,839.7,2994700
18,2017-01-30,,833,830.38,816.38,833.5,3681441
19,2017-01-31,,823.75,823.48,819.56,826.99,3129269
20,2017-02-01,,829.21,832.35,824.94,833.78,3831319
21,2017-02-02,,836.59,839.95,828.26,842.49,7043095
22,2017-02-03,,806.72,810.2,804,818.3,10855610
23,2017-02-06,,809.8,807.64,803,810.72,3827284
24,2017-02-07,,809.31,812.5,807.5,816.16,3463842
25,2017-02-08,,812.69,819.71,812.5,821.479,2856058
26,2017-02-09,,821.6,821.36,819.71,825,2482464
27,2017-02-10,,823.82,827.46,822.85,828,2427817
28,2017-02-13,,831.62,836.53,828.55,842.9999,4167521
29,2017-02-14,,837,836.39,831.4522,838.31,2789377
30,2017-02-15,,834,842.7,832.82,842.81,2960469
31,2017-02-16,,841.84,844.14,839.375,845,2710595
32,2017-02-17,,842,845.07,840.73,847.27,3036616
33,2017-02-21,,848.84,856.44,847.25,857.98,3506621
34,2017-02-22,,856.95,855.61,852.18,858.43,2615385
35,2017-02-23,,857.57,852.19,848,860.86,3459287
36,2017-02-24,,844.69,845.24,837.7501,845.81,3684473
37,2017-02-27,,842.38,848.64,839.67,852.5,2703855
38,2017-02-28,,851.45,845.04,842.05,854.09,2787892
39,2017-03-01,,853.05,853.08,849.01,854.83,2758169
40,2017-03-02,,853.08,848.91,847.28,854.82,2130010
41,2017-03-03,,847.2,849.88,846.27,851.985,1948195
42,2017-03-06,,845.23,846.61,841.12,848.49,2609139
43,2017-03-07,,845.48,846.02,843.75,848.46,2246216
44,2017-03-08,,848,850.5,846.79,853.07,2286974
45,2017-03-09,,851,853,850.31,856.3999,2043932
46,2017-03-10,,857,852.46,851.72,857.35,2434254
47,2017-03-13,,851.77,854.59,851.71,855.69,1906941
48,2017-03-14,,853.55,852.53,847.55,853.75,2129358
49,2017-03-15,,854.33,852.97,847.11,854.45,2559702
50,2017-03-16,,855.3,853.42,850.51,855.5,1841507
51,2017-03-17,,853.49,852.31,850.64,853.83,3383423
52,2017-03-20,,851.51,856.97,851.01,857.8,2261699
53,2017-03-21,,858.84,843.2,841.31,862.795,4376927
54,2017-03-22,,840.43,848.06,839.05,849.37,2652225
55,2017-03-23,,848.2,847.38,844.8,850.89,1947627
56,2017-03-24,,851.68,845.61,843.53,851.8,2135812
57,2017-03-27,,838.07,846.82,833.5,850.3,2754903
58,2017-03-28,,851.75,856,850.1,858.46,3037117
59,2017-03-29,,859.05,874.32,859.02,876.438,4479102
60,2017-03-30,,874.95,876.34,871.66,877.06,2758154
61,2017-03-31,,877,886.54,876.65,890.35,3949283
62,2017-04-03,,888,891.51,885.42,893.49,3418998
63,2017-04-04,,891.5,906.83,890.28,908.5384,4976736
64,2017-04-05,,910.82,909.28,905.62,923.72,7497229
65,2017-04-06,,913.8,898.28,894.4927,917.1899,6338183
66,2017-04-07,,899.65,894.88,889.31,900.09,3708367
67,2017-04-10,,899.63,907.04,899,908.51,3180999
68,2017-04-11,,907.04,902.36,897.5,911.24,3008307
69,2017-04-12,,903.09,896.23,895.2501,904.09,2451575
70,2017-04-13,,891.45,884.67,884.49,894.97,3169025
71,2017-04-17,,887.5,901.99,887.5,902.38,2849145
72,2017-04-18,,900.99,903.78,900.78,909.61,2996639
73,2017-04-19,,907.84,899.2,897.369,910.5,2865603
74,2017-04-20,,899.7,902.06,896.29,905.32,2808837
75,2017-04-21,,902.67,898.53,896.77,903.65,2408664
76,2017-04-24,,908.68,907.41,903.82,909.99,3118154
77,2017-04-25,,907.04,907.62,903,909.48,3375239
78,2017-04-26,,910.3,909.29,907.56,915.749,2603720
79,2017-04-27,,914.39,918.38,912.11,921.86,5195293
80,2017-04-28,,948.83,924.99,924.3335,949.59,7354916
81,2017-05-01,,927.8,948.23,927.8,954.4,5459454
82,2017-05-02,,946.645,946.94,941.413,950.1,3814589
83,2017-05-03,,946,941.03,935.9,946,3578108
84,2017-05-04,,944.75,937.53,934.215,945,2413486
85,2017-05-05,,940.52,934.15,930.3,940.79,2863978
86,2017-05-08,,940.95,949.04,939.21,949.05,3406954
87,2017-05-09,,952.8,952.82,950.2,957.89,3256357
88,2017-05-10,,953.5,948.95,945,953.7499,2093334
89,2017-05-11,,945.11,947.62,940.775,950.29,2190678
90,2017-05-12,,954.5,961.35,951.53,962.79,3622639
91,2017-05-15,,958.73,957.97,956.055,963.15,4261618
92,2017-05-16,,961,966.07,960.91,970.06,3114640
93,2017-05-17,,954.7,944.76,944.12,960.3957,5129887
94,2017-05-18,,944.8,958.49,944.76,962.75,3898729
95,2017-05-19,,962.84,959.84,959.72,968.92,3967552
96,2017-05-22,,964,970.67,962.9,971.38,2631854
